,timestamp,lat,long,flight number,k_mean
27732,1619316151.0,10.995228130277017,107.31091252110808,VN1381,0
27733,1619326195.0,10.989599518976618,107.31239887761213,VN1383,0
27734,1619345543.0,10.991939217139556,107.31178725998844,VN1385,0
27735,1619356887.0,10.988505669973746,107.31268178659666,VN1387,0
27736,1619362842.0,11.00808777143652,107.30732288001111,VN1389,0
27737,1619323351.0,10.99376770351527,107.3113031105458,VN1393,0
27738,1619334896.0,11.172101931235908,107.23536308997744,VN1395,0
27739,1619350234.0,11.08714452840772,107.2790481761359,VN1397,0
27740,1619360893.0,11.05680450385032,107.29120300256687,VN1399,0
27741,1619354534.0,10.990538613265729,107.3121544530629,VN1401,0
27742,1619362967.0,11.051216454525909,107.2932602840787,VN1403,0
27743,1619315454.0,11.049020162395646,107.2940537663884,VN141,0
27744,1619334352.0,11.035750742822286,107.2986686475261,VN1415,0
27745,1619345840.0,10.996158366689029,107.31066192382232,VN1417,0
27746,1619317597.0,10.995228130277017,107.31091252110808,VN1423,0
27747,1619354758.0,10.987635182586237,107.3129055477587,VN1427,0
27748,1619311813.0,11.047836379178086,107.2944779309589,VN143,0
27749,1619336774.0,10.99376770351527,107.3113031105458,VN1461,0
27750,1619355670.0,10.99288441628691,107.31153766514764,VN1463,0
27751,1619359060.0,11.043460274669435,107.29602465807622,VN1465,0
27752,1619319562.0,10.993267458468084,107.31143610463828,VN1661,0
27753,1619316860.0,10.27408133564383,106.23784209886888,VN1822,1
27754,1619329715.0,10.344819679963203,106.1584344399356,VN1824,1
27755,1619340511.0,10.27427586805972,106.23758622686574,VN1826,1
27756,1619349457.0,10.465593668490872,106.06593668490872,VN1828,1
27757,1619337601.0,10.209916156134735,106.33984908104252,VN1830,1
27758,1619332078.0,10.272636500264383,106.23975037572706,VN1834,1
27759,1619310194.0,10.135185566895997,106.63,VN1854,3
27760,1619323046.0,10.13733051054384,106.7092372887268,VN1856,3
27761,1619334842.0,10.17312941809752,106.87660840517071,VN1858,3
27762,1619336402.0,10.18396647516067,106.90549580939508,VN1883,3
27763,1619346747.0,10.327140689215478,107.12628441352928,VN1884,3
27764,1619348318.0,10.243663315232515,107.02105611412792,VN1886,3
27765,1619307932.0,11.08264749429795,107.28095686217038,VN205,0
27766,1619315269.0,11.132820311234768,107.25743554466084,VN207,0
27767,1619322990.0,11.03793125565809,107.29793125565809,VN209,0
27768,1619330059.0,10.989019638445953,107.31254909611488,VN211,0
27769,1619337773.0,10.992884416286913,107.31153766514764,VN213,0
27770,1619345068.0,11.005493853270348,107.30806879425872,VN215,0
27771,1619355243.0,10.990538613265729,107.3121544530629,VN217,0
27772,1619361674.0,10.99192192936094,107.31179181162918,VN219,0
27773,1619367046.0,11.15639837705142,107.24459756557712,VN221,0
27774,1619319383.0,10.993267458468084,107.31143610463828,VN243,0
27775,1619311333.0,11.051100764282824,107.29330229284848,VN245,0
27776,1619363519.0,10.99376770351527,107.3113031105458,VN249,0
27777,1619326908.0,11.037931255658094,107.29793125565809,VN251,0
27778,1619369434.0,11.02907795524977,107.30087454733273,VN253,0
27779,1619334473.0,10.985433264020736,107.31346611216588,VN257,0
27780,1619366254.0,10.99192192936094,107.31179181162918,VN261,0
27781,1619343156.0,11.108447155147555,107.2694823850492,VN263,0
27782,1619348612.0,10.98794993718436,107.31282478014523,VN269,0
27783,1619356095.0,10.989280456602426,107.31248159810848,VN275,0
27784,1619363753.0,10.936020415140325,107.32403062271048,VN283,0
27785,1619374103.0,11.167313468680272,107.23823885615238,VN289,0
27786,1619344893.0,11.027451334753405,107.30140076271624,VN301,0
27787,1619338310.0,11.003678906944966,107.30858411620493,VN321,0
27788,1619331338.0,10.99288441628691,107.31153766514764,VN5001,0
27789,1619337295.0,10.987635182586237,107.3129055477587,VN5409,0
27790,1619308693.0,11.13353257502192,107.25706515004384,VN5563,0
27791,1619329651.0,10.16086034161689,106.46448045548918,VN5564,1
27792,1619305368.0,10.26562240024256,106.24921680018193,VN5654,1
27793,1619330747.0,10.991939217139556,107.31178725998844,VN571,0
27794,1619313387.0,10.9915320727164,107.3118943272238,VN6003,0
27795,1619321302.0,10.993267458468084,107.31143610463828,VN6009,0
27796,1619331766.0,11.050784047266175,107.29341717661868,VN6011,0
27797,1619349641.0,11.180802400679196,107.23,VN6015,0
27798,1619370311.0,10.99288441628691,107.31153766514764,VN6017,0
