timestamp,timeland,timein,lat,long,flight number,k_mean
1610540011,1610540700,689.400039,11.0132287,107.3058117,VN1387,1
1610511733,1610512778,1045.433557,10.99459494,107.3110823,VN1393,1
1610521677,1610522446,769.4301322,10.99288442,107.3115377,VN1395,1
1610540936,1610541637,700.1819353,10.98763518,107.3129055,VN1397,1
1610543054,1610543792,737.3800144,10.99305925,107.3114913,VN1403,1
1610549239,1610549855,615.6762464,11.02336028,107.3027044,VN141,1
1610523322,1610524280,957.9435561,10.98819072,107.3127629,VN1415,1
1610541102,1610541823,720.4221821,10.99061022,107.3121358,VN1417,1
1610537974,1610538947,973.0287678,10.99190899,107.3117952,VN1427,1
1610501899,1610502551,651.7096195,11.05260842,107.292753,VN145,1
1610509224,1610509848,623.8835883,11.09569495,107.2753136,VN1461,1
1610547448,1610548061,612.4736679,11.03380081,107.2993211,VN1465,1
1610507269,1610507920,650.4734507,11.07742264,107.283127,VN1661,1
1610502227,1610502844,616.6073301,11.12619011,107.2608327,VN207,1
1610510680,1610511270,590.3828986,11.22776311,107.1977631,VN209,1
1610523765,1610524747,981.9041293,11.02452566,107.3023359,VN213,1
1610538311,1610539137,825.501195,10.9946799,107.3110596,VN217,1
1610545354,1610545948,594.4226801,11.04535801,107.295358,VN219,1
1610552487,1610553106,618.4924145,11.22169499,107.20226,VN221,1
1610506208,1610506829,621.3646891,11.16207698,107.2413232,VN243,1
1610513124,1610513762,637.8902833,11.13555871,107.2560057,VN251,1
1610556157,1610556817,659.8404672,11.14394752,107.2515265,VN253,1
1610520428,1610521037,609.3232343,11.12955899,107.259118,VN257,1
1610527318,1610527916,597.9202819,11.16664686,107.238635,VN263,1
1610541863,1610542632,768.2315311,10.909421,107.3281579,VN275,1
1610549732,1610550358,626.5195327,11.0280138,107.3012193,VN283,1
1610522703,1610523614,910.8053927,10.98928046,107.3124816,VN301,1
1610557655,1610558279,623.6304922,11.3511818,107.0782386,VN5731,1
1610540771,1610541420,649.7905955,10.99070377,107.3121113,VN6027,1
1610519703,1610520394,690.872587,11.0758939,107.2837524,VN6041,1
1610515575,1610516221,645.9010723,11.09729879,107.2745976,VN6221,1
1610510980,1610511692,711.2124739,10.98850567,107.3126818,VN6223,1
1610497738,1610498310,571.8319135,11.22184372,107.202151,VN7245,1
1610543570,1610544240,669.5212557,10.98928046,107.3124816,VN7249,1
1610552284,1610552920,636.4950199,11.25169045,107.1789791,VN7281,1
1610502517,1610503121,603.5074897,11.15639838,107.2445976,VN7425,1
1610521938,1610522875,937.3881512,10.98794994,107.3128248,VN7463,1
1610507063,1610507696,633.5069768,11.12157253,107.2631451,VNA299,1
1610475228,1610475852,623.4772265,11.01855026,107.304201,ZH8011,1
1610574031,1610574656,624.8955593,11.02493468,107.3022061,5X146,1
1610597143,1610597776,632.7384379,10.99459494,107.3110823,BR391,1
1610590963,1610591590,627.5167444,11.08498479,107.2799696,BR395,1
1610590742,1610591348,606.268095,11.06347046,107.2886761,CI781,1
1610617043,1610617936,893.099824,10.98794994,107.3128248,CI783,1
1610591155,1610591796,640.7523198,11.04681564,107.2948417,CX767,1
1610620691,1610621909,1218.286094,10.98850567,107.3126818,CX799,1
1610577861,1610578489,627.4829333,11.03276176,107.2996662,FX5194,1
1610576520,1610577131,611.7683151,11.03796936,107.2979183,JL79,1
1610602308,1610603102,794.1454294,10.98850567,107.3126818,KE681,1
